iteration,tag,value
18,Episode_Reward/track_ang_vel_z_exp,0.0678664892911911
18,Episode_Reward/track_lin_vel_xy_exp,0.12932541966438293
18,Episode_Reward/undesired_contacts,-0.03592102229595184
18,Episode_Termination/base_contact,0.0
18,Episode_Termination/time_out,0.4497782588005066
18,Loss/entropy,34.78629684448242
18,Loss/learning_rate,0.0022499999031424522
18,Loss/surrogate,-0.010640578344464302
18,Loss/value,0.015220037661492825
18,Metrics/base_velocity/error_vel_xy,0.6846551895141602
18,Metrics/base_velocity/error_vel_yaw,0.7162744998931885
18,Metrics/success_rate,0.07718254625797272
18,Perf/collection_time,4.789297103881836
18,Perf/learning_time,0.2422940731048584
18,Perf/total_fps,19537.0
18,Policy/mean_std,0.9231225252151489
18,Train/mean_episode_length,444.69000244140625
18,Train/mean_reward,-22.313247680664062
19,Curriculum/terrain_levels,3.0728557109832764
19,Episode_Reward/action_rate_l2,-0.22839407622814178
19,Episode_Reward/ang_vel_xy_l2,-0.04387112706899643
19,Episode_Reward/dof_acc_l2,-0.37587520480155945
19,Episode_Reward/dof_pos_limits,0.0
19,Episode_Reward/dof_torques_l2,-0.5908651947975159
19,Episode_Reward/feet_air_time,-0.002763236640021205
19,Episode_Reward/flat_orientation_l2,0.0
19,Episode_Reward/lin_vel_z_l2,-0.14221812784671783
19,Episode_Reward/track_ang_vel_z_exp,0.07259919494390488
19,Episode_Reward/track_lin_vel_xy_exp,0.13602536916732788
19,Episode_Reward/undesired_contacts,-0.037059564143419266
19,Episode_Termination/base_contact,0.0
19,Episode_Termination/time_out,0.4735921323299408
19,Loss/entropy,34.63532257080078
19,Loss/learning_rate,0.0022499999031424522
19,Loss/surrogate,-0.008577827364206314
19,Loss/value,0.01536611095070839
19,Metrics/base_velocity/error_vel_xy,0.675957441329956
19,Metrics/base_velocity/error_vel_yaw,0.7218946814537048
19,Metrics/success_rate,0.09320437163114548
19,Perf/collection_time,4.688018798828125
19,Perf/learning_time,0.24439644813537598
19,Perf/total_fps,19930.0
19,Policy/mean_std,0.917976975440979
19,Train/mean_episode_length,466.3999938964844
19,Train/mean_reward,-23.825260162353516
20,Curriculum/terrain_levels,3.0510764122009277
20,Episode_Reward/action_rate_l2,-0.2391040176153183
20,Episode_Reward/ang_vel_xy_l2,-0.0462837815284729
20,Episode_Reward/dof_acc_l2,-0.35920342803001404
20,Episode_Reward/dof_pos_limits,0.0
20,Episode_Reward/dof_torques_l2,-0.6177109479904175
20,Episode_Reward/feet_air_time,-0.0027268517296761274
20,Episode_Reward/flat_orientation_l2,0.0
20,Episode_Reward/lin_vel_z_l2,-0.15083545446395874
20,Episode_Reward/track_ang_vel_z_exp,0.07394866645336151
20,Episode_Reward/track_lin_vel_xy_exp,0.14341965317726135
20,Episode_Reward/undesired_contacts,-0.04197816178202629
20,Episode_Termination/base_contact,0.0
20,Episode_Termination/time_out,0.4957784116268158
20,Loss/entropy,34.46269607543945
20,Loss/learning_rate,0.0022499999031424522
20,Loss/surrogate,-0.009319189935922623
20,Loss/value,0.014657332561910152
20,Metrics/base_velocity/error_vel_xy,0.6662871837615967
20,Metrics/base_velocity/error_vel_yaw,0.7338854670524597
20,Metrics/success_rate,0.05833333730697632
20,Perf/collection_time,5.211834907531738
20,Perf/learning_time,0.27010679244995117
20,Perf/total_fps,17932.0
20,Policy/mean_std,0.9140560626983643
20,Train/mean_episode_length,492.0799865722656
20,Train/mean_episode_length/time,84.83999633789062
